2008-02-14 00:00:00,35.7,33.9,29.59,NW,322,5,10,93,0.01,-RA,-RA,2.63,WeatherDisplay:10.37,
2008-02-14 00:01:00,35.7,33.9,29.59,WNW,295,5,9,93,0.01,-RA,-RA,0.00,WeatherDisplay:10.37,
2008-02-14 00:05:00,35.5,33.7,29.58,North,5,3,10,93,0.01,-RA,-RA,0.00,WeatherDisplay:10.37,
2008-02-14 00:10:00,35.4,33.6,29.58,North,360,5,11,93,0.01,-RA,-RA,0.00,WeatherDisplay:10.37,
2008-02-14 00:15:00,35.3,33.5,29.59,NNW,336,6,11,93,0.01,-RA,-RA,0.00,WeatherDisplay:10.37,
2008-02-14 00:20:00,35.2,33.1,29.59,WNW,288,7,12,92,0.01,-RA,-RA,0.00,WeatherDisplay:10.37,
2008-02-14 00:25:00,35.0,32.9,29.59,West,275,5,10,92,0.01,-RA,-RA,0.00,WeatherDisplay:10.37,
2008-02-14 00:31:00,34.8,32.7,29.59,NNW,342,11,18,92,0.01,-RA,-RA,0.00,WeatherDisplay:10.37,
2008-02-14 00:36:00,34.6,32.2,29.59,NW,323,8,15,91,0.01,-RA,-RA,0.00,WeatherDisplay:10.37,
2008-02-14 00:41:00,34.4,32.3,29.58,NNW,346,9,15,92,0.01,-RA,-RA,0.00,WeatherDisplay:10.37,
2008-02-14 00:46:00,34.4,32.3,29.59,NW,316,5,12,92,0.01,-RA,-RA,0.00,WeatherDisplay:10.37,
2008-02-14 00:51:00,34.4,32.3,29.59,NW,322,8,15,92,0.00,-RA,-RA,0.00,WeatherDisplay:10.37,
2008-02-14 00:56:00,34.2,32.1,29.58,NW,312,7,15,92,0.00,-RA,-RA,0.00,WeatherDisplay:10.37,
2008-02-14 01:01:00,34.1,31.7,29.58,NW,314,6,11,91,0.00,-RA,-RA,0.00,WeatherDisplay:10.37,
2008-02-14 01:06:00,33.9,31.6,29.57,North,349,7,15,91,0.00,OVC,OVC,0.00,WeatherDisplay:10.37,
2008-02-14 01:11:00,33.8,31.2,29.56,NW,323,7,16,90,0.00,OVC,OVC,0.00,WeatherDisplay:10.37,
2008-02-14 01:16:00,33.7,31.1,29.57,NNW,331,8,19,90,0.00,OVC,OVC,0.00,WeatherDisplay:10.37,
2008-02-14 01:21:00,33.6,30.7,29.56,NNE,27,14,21,89,0.00,OVC,OVC,0.00,WeatherDisplay:10.37,
2008-02-14 01:26:00,33.4,30.2,29.56,NW,322,11,19,88,0.00,OVC,OVC,0.00,WeatherDisplay:10.37,
2008-02-14 01:27:00,33.4,30.2,29.56,NE,38,11,19,88,0.00,OVC,OVC,0.00,WeatherDisplay:10.37,
2008-02-14 01:31:00,33.4,30.5,29.56,NW,309,8,16,89,0.00,OVC,OVC,0.00,WeatherDisplay:10.37,
2008-02-14 01:36:00,33.3,30.4,29.56,NNE,23,9,18,89,0.00,OVC,OVC,0.00,WeatherDisplay:10.37,
2008-02-14 01:41:00,33.2,30.3,29.56,North,360,11,18,89,0.00,OVC,OVC,0.00,WeatherDisplay:10.37,
2008-02-14 01:46:00,33.1,30.2,29.57,North,5,4,10,89,0.00,OVC,OVC,0.00,WeatherDisplay:10.37,
2008-02-14 01:51:00,33.0,30.1,29.57,NW,324,5,10,89,0.00,OVC,OVC,0.00,WeatherDisplay:10.37,
2008-02-14 01:56:00,33.0,30.1,29.58,WNW,297,7,12,89,0.00,OVC,OVC,0.00,WeatherDisplay:10.37,
2008-02-14 02:01:00,33.0,30.1,29.60,NNW,341,6,14,89,0.00,OVC,OVC,0.00,WeatherDisplay:10.37,
2008-02-14 02:06:00,33.0,30.1,29.60,WNW,303,6,12,89,0.00,OVC,OVC,0.00,WeatherDisplay:10.37,
2008-02-14 02:11:00,32.9,30.0,29.61,WNW,286,6,11,89,0.00,OVC,OVC,0.00,WeatherDisplay:10.37,
2008-02-14 02:16:00,32.9,30.0,29.61,NNW,342,7,16,89,0.00,OVC,OVC,0.00,WeatherDisplay:10.37,
2008-02-14 02:21:00,32.9,29.7,29.61,NNW,328,6,12,88,0.00,OVC,OVC,0.00,WeatherDisplay:10.37,
2008-02-14 02:26:00,32.9,29.7,29.61,NNW,338,7,12,88,0.00,OVC,OVC,0.00,WeatherDisplay:10.37,
2008-02-14 02:31:00,32.8,29.6,29.61,NNW,335,8,12,88,0.00,OVC,OVC,0.00,WeatherDisplay:10.37,
2008-02-14 02:36:00,32.8,29.6,29.62,North,5,9,16,88,0.00,OVC,OVC,0.00,WeatherDisplay:10.37,
2008-02-14 02:41:00,32.8,29.4,29.63,WNW,302,8,15,87,0.00,OVC,OVC,0.00,WeatherDisplay:10.37,
2008-02-14 02:46:00,32.8,29.4,29.64,NW,309,11,16,87,0.00,OVC,OVC,0.00,WeatherDisplay:10.37,
2008-02-14 02:51:00,32.8,29.4,29.63,WNW,303,7,15,87,0.00,OVC,OVC,0.00,WeatherDisplay:10.37,
2008-02-14 02:56:00,32.8,29.1,29.63,NNW,348,10,15,86,0.00,OVC,OVC,0.00,WeatherDisplay:10.37,
2008-02-14 03:02:00,32.8,29.4,29.63,NW,311,10,13,87,0.00,OVC,OVC,0.00,WeatherDisplay:10.37,
2008-02-14 03:07:00,32.8,29.1,29.63,NW,316,12,19,86,0.00,OVC,OVC,0.00,WeatherDisplay:10.37,
2008-02-14 03:12:00,32.7,29.0,29.63,NNW,342,8,11,86,0.00,OVC,OVC,0.00,WeatherDisplay:10.37,
2008-02-14 03:17:00,32.7,29.0,29.62,NNW,346,7,11,86,0.00,OVC,OVC,0.00,WeatherDisplay:10.37,
2008-02-14 03:22:00,32.6,28.9,29.63,NNE,28,10,16,86,0.00,OVC,OVC,0.00,WeatherDisplay:10.37,
2008-02-14 03:27:00,32.6,28.6,29.63,NW,326,9,13,85,0.00,OVC,OVC,0.00,WeatherDisplay:10.37,
2008-02-14 03:32:00,32.5,28.5,29.64,NE,46,8,19,85,0.00,OVC,OVC,0.00,WeatherDisplay:10.37,
2008-02-14 03:37:00,32.3,28.0,29.64,NNW,331,11,14,84,0.00,OVC,OVC,0.00,WeatherDisplay:10.37,
2008-02-14 03:42:00,32.2,27.6,29.64,North,350,9,15,83,0.00,OVC,OVC,0.00,WeatherDisplay:10.37,
2008-02-14 03:47:00,32.1,27.2,29.64,SSE,150,12,18,82,0.00,OVC,OVC,0.00,WeatherDisplay:10.37,
2008-02-14 03:48:00,32.1,26.9,29.64,NNE,13,9,18,81,0.00,OVC,OVC,0.00,WeatherDisplay:10.37,
2008-02-14 03:53:00,31.9,26.4,29.64,North,350,13,24,80,0.00,OVC,OVC,0.00,WeatherDisplay:10.37,
2008-02-14 03:58:00,31.7,25.9,29.65,NW,321,14,25,79,0.00,OVC,OVC,0.00,WeatherDisplay:10.37,
2008-02-14 04:03:00,31.6,25.8,29.65,NNW,338,12,20,79,0.00,-SN,-SN,0.00,WeatherDisplay:10.37,
2008-02-14 04:08:00,31.5,25.7,29.66,NW,304,7,16,79,0.00,-SN,-SN,0.00,WeatherDisplay:10.37,
2008-02-14 04:09:00,31.5,25.7,29.66,WNW,303,4,16,79,0.00,-SN,-SN,0.00,WeatherDisplay:10.37,
2008-02-14 04:14:00,31.4,25.9,29.66,NNW,336,6,13,80,0.00,-SN,-SN,0.00,WeatherDisplay:10.37,
2008-02-14 04:18:00,31.2,25.4,29.66,NNW,340,11,20,79,0.00,-SN,-SN,0.00,WeatherDisplay:10.37,
2008-02-14 04:23:00,31.0,24.9,29.66,North,360,9,19,78,0.00,-SN,-SN,0.00,WeatherDisplay:10.37,
2008-02-14 04:28:00,30.9,24.8,29.65,North,355,8,13,78,0.00,-SN,-SN,0.00,WeatherDisplay:10.37,
2008-02-14 04:34:00,30.8,24.7,29.66,NNW,336,11,16,78,0.00,-SN,-SN,0.00,WeatherDisplay:10.37,
2008-02-14 04:38:00,30.8,24.7,29.66,NNW,331,9,18,78,0.00,-SN,-SN,0.00,WeatherDisplay:10.37,
2008-02-14 04:44:00,30.8,24.7,29.66,NNE,30,10,17,78,0.00,-SN,-SN,0.00,WeatherDisplay:10.37,
2008-02-14 04:49:00,30.7,24.7,29.66,North,5,9,18,78,0.00,-SN,-SN,0.00,WeatherDisplay:10.37,
2008-02-14 04:54:00,30.3,24.0,29.67,NNW,339,9,18,77,0.00,-SN,-SN,0.00,WeatherDisplay:10.37,
2008-02-14 04:59:00,30.0,23.7,29.67,North,9,11,12,77,0.00,-SN,-SN,0.00,WeatherDisplay:10.37,
2008-02-14 05:04:00,29.9,23.9,29.67,WNW,296,7,15,78,0.00,OVC,OVC,0.00,WeatherDisplay:10.37,
2008-02-14 05:08:00,29.9,23.9,29.68,NNW,330,8,12,78,0.00,OVC,OVC,0.00,WeatherDisplay:10.37,
2008-02-14 05:13:00,29.9,23.3,29.69,North,360,9,17,76,0.00,OVC,OVC,0.00,WeatherDisplay:10.37,
2008-02-14 05:18:00,29.7,22.4,29.70,NNW,336,12,19,74,0.00,OVC,OVC,0.00,WeatherDisplay:10.37,
2008-02-14 05:23:00,29.6,22.6,29.70,WNW,292,7,17,75,0.00,OVC,OVC,0.00,WeatherDisplay:10.37,
2008-02-14 05:28:00,29.4,22.1,29.70,NNE,27,8,13,74,0.00,OVC,OVC,0.00,WeatherDisplay:10.37,
2008-02-14 05:33:00,29.2,21.9,29.71,North,355,7,11,74,0.00,OVC,OVC,0.00,WeatherDisplay:10.37,
2008-02-14 05:38:00,29.1,21.8,29.71,North,360,9,13,74,0.00,OVC,OVC,0.00,WeatherDisplay:10.37,
2008-02-14 05:43:00,29.0,22.1,29.71,NW,310,9,15,75,0.00,OVC,OVC,0.00,WeatherDisplay:10.37,
2008-02-14 05:48:00,28.8,22.2,29.72,NW,319,5,9,76,0.00,OVC,OVC,0.00,WeatherDisplay:10.37,
2008-02-14 05:53:00,28.6,21.7,29.72,NW,307,7,17,75,0.00,OVC,OVC,0.00,WeatherDisplay:10.37,
2008-02-14 05:58:00,28.5,21.6,29.73,NW,321,11,17,75,0.00,OVC,OVC,0.00,WeatherDisplay:10.37,
2008-02-14 06:03:00,28.4,21.5,29.73,NW,309,8,16,75,0.00,OVC,OVC,0.00,WeatherDisplay:10.37,
2008-02-14 06:08:00,28.4,22.1,29.73,North,5,8,15,77,0.00,OVC,OVC,0.00,WeatherDisplay:10.37,
2008-02-14 06:13:00,28.3,22.0,29.74,West,267,5,7,77,0.00,OVC,OVC,0.00,WeatherDisplay:10.37,
2008-02-14 06:18:00,28.2,21.6,29.74,North,350,6,12,76,0.00,OVC,OVC,0.00,WeatherDisplay:10.37,
2008-02-14 06:23:00,28.2,21.6,29.75,North,5,11,15,76,0.00,OVC,OVC,0.00,WeatherDisplay:10.37,
2008-02-14 06:28:00,28.1,21.5,29.75,WNW,282,8,13,76,0.00,OVC,OVC,0.00,WeatherDisplay:10.37,
2008-02-14 06:33:00,28.1,21.5,29.75,NW,319,7,15,76,0.00,OVC,OVC,0.00,WeatherDisplay:10.37,
2008-02-14 06:38:00,28.0,21.7,29.76,NNW,340,5,10,77,0.00,OVC,OVC,0.00,WeatherDisplay:10.37,
2008-02-14 06:43:00,27.8,21.5,29.76,NNW,342,8,17,77,0.00,OVC,OVC,0.00,WeatherDisplay:10.37,
2008-02-14 06:48:00,27.7,21.4,29.77,WNW,302,7,15,77,0.00,OVC,OVC,0.00,WeatherDisplay:10.37,
2008-02-14 06:53:00,27.5,21.2,29.78,NNW,327,6,11,77,0.00,OVC,OVC,0.00,WeatherDisplay:10.37,
2008-02-14 06:54:00,27.5,20.9,29.78,NW,319,9,12,76,0.00,OVC,OVC,0.00,WeatherDisplay:10.37,
2008-02-14 06:59:00,27.4,21.1,29.78,NNW,343,5,14,77,0.00,OVC,OVC,0.00,WeatherDisplay:10.37,
2008-02-14 07:04:00,27.4,21.1,29.79,NE,36,6,11,77,0.00,SCT,SCT,0.00,WeatherDisplay:10.37,
2008-02-14 07:09:00,27.4,21.4,29.79,North,5,5,9,78,0.00,SCT,SCT,0.00,WeatherDisplay:10.37,
2008-02-14 07:14:00,27.4,21.1,29.80,North,5,7,15,77,0.00,SCT,SCT,0.00,WeatherDisplay:10.37,
2008-02-14 07:19:00,27.3,21.0,29.80,NNE,19,9,13,77,0.00,SCT,SCT,0.00,WeatherDisplay:10.37,
2008-02-14 07:24:00,27.3,21.0,29.81,NNW,340,10,15,77,0.00,SCT,SCT,0.00,WeatherDisplay:10.37,
2008-02-14 07:29:00,27.2,20.9,29.81,NNW,340,9,11,77,0.00,SCT,SCT,0.00,WeatherDisplay:10.37,
2008-02-14 07:34:00,27.0,20.7,29.82,North,349,11,12,77,0.00,SCT,SCT,0.00,WeatherDisplay:10.37,
2008-02-14 07:39:00,27.0,20.7,29.83,WNW,294,7,15,77,0.00,SCT,SCT,0.00,WeatherDisplay:10.37,
2008-02-14 07:44:00,26.9,20.3,29.83,NW,321,9,13,76,0.00,SCT,SCT,0.00,WeatherDisplay:10.37,
2008-02-14 07:49:00,26.9,20.3,29.83,WNW,283,11,15,76,0.00,SCT,SCT,0.00,WeatherDisplay:10.37,
2008-02-14 07:54:00,26.9,20.0,29.84,NW,325,8,20,75,0.00,SCT,SCT,0.00,WeatherDisplay:10.37,
2008-02-14 07:59:00,27.0,20.1,29.85,NW,304,8,18,75,0.00,SCT,SCT,0.00,WeatherDisplay:10.37,
2008-02-14 08:02:00,27.1,20.2,29.85,North,360,8,19,75,0.00,FEW,FEW,0.00,WeatherDisplay:10.37,
2008-02-14 08:04:00,27.3,20.1,29.85,NNW,339,9,16,74,0.00,FEW,FEW,0.00,WeatherDisplay:10.37,
2008-02-14 08:09:00,27.6,19.8,29.86,WNW,296,8,13,72,0.00,FEW,FEW,0.00,WeatherDisplay:10.37,
2008-02-14 08:14:00,27.8,19.9,29.86,WNW,288,8,13,72,0.00,FEW,FEW,0.00,WeatherDisplay:10.37,
2008-02-14 08:16:00,27.8,19.6,29.87,NW,321,8,13,71,0.00,FEW,FEW,0.00,WeatherDisplay:10.37,
2008-02-14 08:21:00,27.8,19.6,29.87,North,10,10,15,71,0.00,FEW,FEW,0.00,WeatherDisplay:10.37,
2008-02-14 08:26:00,27.9,19.7,29.87,NW,321,7,12,71,0.00,FEW,FEW,0.00,WeatherDisplay:10.37,
2008-02-14 08:31:00,28.2,19.3,29.87,NNW,333,11,20,69,0.00,FEW,FEW,0.00,WeatherDisplay:10.37,
2008-02-14 08:36:00,28.4,19.2,29.88,NNW,336,6,13,68,0.00,FEW,FEW,0.00,WeatherDisplay:10.37,
2008-02-14 08:37:00,28.5,19.3,29.88,NNW,333,8,12,68,0.00,FEW,FEW,0.00,WeatherDisplay:10.37,
2008-02-14 08:42:00,28.7,19.1,29.88,NNW,340,10,20,67,0.00,FEW,FEW,0.00,WeatherDisplay:10.37,
2008-02-14 08:47:00,28.8,18.5,29.88,NNW,348,9,17,65,0.00,FEW,FEW,0.00,WeatherDisplay:10.37,
2008-02-14 08:52:00,29.0,18.7,29.89,North,360,7,17,65,0.00,FEW,FEW,0.00,WeatherDisplay:10.37,
2008-02-14 08:57:00,29.1,17.7,29.89,NNW,338,7,19,62,0.00,FEW,FEW,0.00,WeatherDisplay:10.37,
2008-02-14 09:02:00,29.4,17.6,29.90,NNW,331,7,16,61,0.00,FEW,FEW,0.00,WeatherDisplay:10.37,
2008-02-14 09:07:00,29.4,18.0,29.90,NNW,346,11,18,62,0.00,FEW,FEW,0.00,WeatherDisplay:10.37,
2008-02-14 09:12:00,29.5,17.3,29.90,NNW,342,8,16,60,0.00,FEW,FEW,0.00,WeatherDisplay:10.37,
2008-02-14 09:17:00,29.5,17.3,29.91,North,350,6,16,60,0.00,FEW,FEW,0.00,WeatherDisplay:10.37,
2008-02-14 09:22:00,29.4,16.8,29.91,NNE,13,10,17,59,0.00,FEW,FEW,0.00,WeatherDisplay:10.37,
2008-02-14 09:27:00,29.6,17.0,29.91,North,355,13,18,59,0.00,FEW,FEW,0.00,WeatherDisplay:10.37,
2008-02-14 09:31:00,29.7,17.1,29.91,NW,315,10,17,59,0.00,FEW,FEW,0.00,WeatherDisplay:10.37,
2008-02-14 09:36:00,29.9,17.3,29.91,NNW,334,10,11,59,0.00,FEW,FEW,0.00,WeatherDisplay:10.37,
2008-02-14 09:41:00,30.0,17.0,29.91,NE,43,10,19,58,0.00,FEW,FEW,0.00,WeatherDisplay:10.37,
2008-02-14 09:46:00,30.3,17.7,29.91,North,360,10,13,59,0.00,FEW,FEW,0.00,WeatherDisplay:10.37,
2008-02-14 09:51:00,30.4,17.8,29.92,WNW,288,8,13,59,0.00,FEW,FEW,0.00,WeatherDisplay:10.37,
2008-02-14 09:56:00,30.6,17.6,29.92,NE,36,7,13,58,0.00,FEW,FEW,0.00,WeatherDisplay:10.37,
2008-02-14 10:01:00,30.8,18.1,29.92,North,360,7,11,59,0.00,FEW,FEW,0.00,WeatherDisplay:10.37,
2008-02-14 10:06:00,30.8,18.1,29.92,North,5,13,19,59,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2008-02-14 10:11:00,30.8,17.7,29.92,NNE,15,14,20,58,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2008-02-14 10:16:00,31.1,18.4,29.93,NNE,17,10,17,59,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2008-02-14 10:21:00,31.2,17.7,29.93,NNW,345,13,19,57,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2008-02-14 10:26:00,31.5,18.4,29.93,NNW,337,16,19,58,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2008-02-14 10:31:00,31.6,18.5,29.94,North,5,9,17,58,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2008-02-14 10:36:00,31.5,18.4,29.94,NNW,341,9,25,58,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2008-02-14 10:41:00,31.7,18.2,29.94,WNW,287,13,25,57,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2008-02-14 10:46:00,31.7,18.6,29.94,North,349,11,19,58,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2008-02-14 10:51:00,32.0,18.9,29.94,NW,311,9,15,58,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2008-02-14 10:56:00,32.0,18.5,29.94,North,360,8,18,57,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2008-02-14 11:01:00,31.7,18.2,29.94,NNE,17,13,18,57,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2008-02-14 11:06:00,32.0,18.5,29.94,NW,314,8,16,57,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2008-02-14 11:11:00,32.2,18.7,29.94,NW,311,10,15,57,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2008-02-14 11:16:00,32.4,18.8,29.94,NNW,336,7,19,57,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2008-02-14 11:21:00,32.6,18.6,29.95,NNW,327,12,13,56,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2008-02-14 11:26:00,32.7,19.1,29.95,North,9,8,12,57,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2008-02-14 11:31:00,33.0,19.4,29.95,NW,321,8,19,57,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2008-02-14 11:36:00,33.3,19.3,29.95,North,360,10,19,56,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2008-02-14 11:41:00,33.4,19.4,29.95,West,279,5,13,56,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2008-02-14 11:46:00,33.7,18.8,29.95,NNW,330,13,13,54,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2008-02-14 11:51:00,33.9,19.4,29.95,WNW,299,6,11,55,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2008-02-14 11:56:00,34.0,19.5,29.95,North,355,9,10,55,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2008-02-14 12:01:00,34.2,19.3,29.95,NW,306,3,20,54,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2008-02-14 12:06:00,33.9,18.1,29.95,WNW,297,5,15,52,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2008-02-14 12:11:00,34.0,19.1,29.95,NNE,28,9,19,54,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2008-02-14 12:16:00,34.3,19.4,29.96,North,350,5,11,54,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2008-02-14 12:23:00,34.3,19.4,29.95,NW,307,0,13,54,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2008-02-14 12:28:00,34.3,18.9,29.95,West,273,10,17,53,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2008-02-14 12:33:00,34.5,20.0,29.95,NNE,15,5,5,55,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2008-02-14 12:38:00,34.6,19.2,29.96,NW,313,6,15,53,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2008-02-14 12:43:00,34.4,18.6,29.96,NNW,342,11,16,52,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2008-02-14 12:48:00,34.5,19.5,29.96,North,355,9,15,54,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2008-02-14 12:53:00,34.8,19.8,29.96,NW,323,5,17,54,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2008-02-14 12:58:00,35.1,20.5,29.96,WNW,300,3,11,55,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2008-02-14 13:03:00,35.2,18.4,29.96,WNW,303,6,10,50,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2008-02-14 13:08:00,35.3,19.4,29.96,NW,325,7,17,52,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2008-02-14 13:13:00,35.4,19.5,29.96,NW,306,8,11,52,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2008-02-14 13:18:00,35.3,19.0,29.96,WNW,292,8,11,51,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2008-02-14 13:19:00,35.3,19.0,29.96,West,281,8,11,51,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2008-02-14 13:24:00,35.0,18.7,29.97,NNW,327,9,13,51,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2008-02-14 13:29:00,34.9,18.6,29.97,WNW,286,10,15,51,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2008-02-14 13:34:00,35.2,18.9,29.96,West,276,11,12,51,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2008-02-14 13:39:00,34.9,19.0,29.96,NW,315,9,16,52,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2008-02-14 13:44:00,35.3,19.9,29.96,NNW,348,7,10,53,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2008-02-14 13:49:00,35.5,19.1,29.96,WNW,290,4,9,51,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2008-02-14 13:54:00,35.6,19.2,29.96,NNW,347,7,11,51,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2008-02-14 13:59:00,35.9,19.0,29.95,WNW,300,9,18,50,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2008-02-14 14:04:00,35.7,19.3,29.96,NW,315,7,13,51,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2008-02-14 14:09:00,36.3,19.9,29.96,West,275,5,11,51,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2008-02-14 14:14:00,36.5,19.6,29.96,NNE,12,6,12,50,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2008-02-14 14:19:00,36.5,20.1,29.96,West,263,4,11,51,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2008-02-14 14:24:00,36.3,19.4,29.97,NW,324,4,9,50,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2008-02-14 14:29:00,36.8,20.8,29.96,NNW,327,5,7,52,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2008-02-14 14:34:00,36.8,19.9,29.97,North,349,6,9,50,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2008-02-14 14:39:00,36.8,20.8,29.98,North,351,4,10,52,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2008-02-14 14:44:00,36.9,20.4,29.98,West,261,6,11,51,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2008-02-14 14:49:00,36.5,20.5,29.97,WNW,284,8,11,52,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
