gts1.0,20080214,142259.1149268,4,11011
gts1.0,20080214,142510.5958926,5,11111
gts1.0,20080214,142515.5106732,4,01111
gts1.0,20080214,142642.6095853,4,10111
gts1.0,20080214,142657.8413123,5,11111
gts1.0,20080214,142657.9049565,5,11111
gts1.0,20080214,142732.8810558,4,11011
gts1.0,20080214,142738.7360747,4,10111
gts1.0,20080214,142812.2434176,5,11111
gts1.0,20080214,142829.6807438,0,00000
gts1.0,20080214,142829.8294797,0,00000
gts1.0,20080214,142829.8330001,0,00000
gts1.0,20080214,142947.0278732,4,01111
gts1.0,20080214,143016.6015911,4,01111
gts1.0,20080214,143216.6225566,5,11111
gts1.0,20080214,143217.8225869,5,11111
gts1.0,20080214,143239.2482174,5,11111
gts1.0,20080214,143327.3940639,4,11011
gts1.0,20080214,143616.4788443,4,01111
gts1.0,20080214,143812.1066130,5,11111
gts1.0,20080214,143852.8484615,4,10111
gts1.0,20080214,143922.0587119,4,11011
gts1.0,20080214,144045.5287410,4,01111
gts1.0,20080214,144059.3668334,4,10111
gts1.0,20080214,144358.2002921,4,10111
gts1.0,20080214,144521.7743555,4,01111
gts1.0,20080214,144721.4782384,5,11111
gts1.0,20080214,144726.0438675,4,10111
gts1.0,20080214,144809.4381579,5,11111
gts1.0,20080214,144818.0937256,4,01111
gts1.0,20080214,145247.5052856,4,11011
gts1.0,20080214,145300.1664872,5,11111
gts1.0,20080214,145342.2031277,4,01111
gts1.0,20080214,145416.5676135,4,01111
gts1.0,20080214,145450.6173817,4,01111
gts1.0,20080214,145452.2222313,4,01111
gts1.0,20080214,145559.1033716,4,01111
gts1.0,20080214,145625.8117079,4,11011
gts1.0,20080214,145631.7548618,4,10111
gts1.0,20080214,145731.8639794,4,10111
gts1.0,20080214,150043.1903804,4,11011
gts1.0,20080214,150049.5422849,4,10111
gts1.0,20080214,150055.7774113,5,11111
gts1.0,20080214,150108.5887382,5,11111
gts1.0,20080214,150135.0988195,4,01111
gts1.0,20080214,150243.6757911,4,01111
gts1.0,20080214,150314.1807465,5,11111
gts1.0,20080214,150359.9070075,4,01111
gts1.0,20080214,150527.8039866,4,10111
gts1.0,20080214,150751.6864655,4,10111
gts1.0,20080214,150907.9359884,4,01111
gts1.0,20080214,150918.7391733,4,11011
gts1.0,20080214,151000.5083281,5,11111
gts1.0,20080214,151043.7420119,4,10111
gts1.0,20080214,151052.5222502,4,01111
gts1.0,20080214,151144.6056074,5,11111
gts1.0,20080214,151400.5568440,5,11111
gts1.0,20080214,151402.8948471,5,11111
gts1.0,20080214,151518.9864241,5,11111
gts1.0,20080214,151520.1668007,5,11111
gts1.0,20080214,151532.2566137,4,11011
gts1.0,20080214,151902.4348523,4,11011
gts1.0,20080214,151902.8719856,4,11011
gts1.0,20080214,151909.6597490,4,11011
gts1.0,20080214,151910.2868827,4,11011
gts1.0,20080214,151910.6922039,5,11111
gts1.0,20080214,151938.5536234,5,11111
gts1.0,20080214,152131.1657533,4,10111
gts1.0,20080214,152248.3363999,5,11111
gts1.0,20080214,152336.9999108,4,01111
gts1.0,20080214,152357.3645729,5,11111
gts1.0,20080214,152509.7620983,4,10111
gts1.0,20080214,152605.6324359,4,01111
