gts1.0,20071012,203848.5489179,5,11111
gts1.0,20071012,203955.4858626,4,01111
gts1.0,20071012,204105.8502322,4,10111
gts1.0,20071012,205137.6779520,5,11111
gts1.0,20071012,205437.1854909,4,11011
gts1.0,20071012,205739.2318001,5,11111
gts1.0,20071012,205906.4212648,5,11111
gts1.0,20071012,210054.6689985,4,01111
gts1.0,20071012,210604.0772291,4,11011
gts1.0,20071012,210850.3538627,4,10111
gts1.0,20071012,210902.8036387,5,11111
gts1.0,20071012,211152.0656712,4,10111
gts1.0,20071012,211302.5892060,5,11111
gts1.0,20071012,211701.7225718,4,10111
gts1.0,20071012,211715.9886605,4,10111
gts1.0,20071012,211834.5821178,5,11111
gts1.0,20071012,211859.3316880,4,11011
gts1.0,20071012,213339.1582621,4,10111
gts1.0,20071012,213501.3101136,4,01111
gts1.0,20071012,214159.2460472,5,11111
gts1.0,20071012,214253.2699961,4,01111
gts1.0,20071012,214523.2554362,4,10111
gts1.0,20071012,214938.9303534,4,11011
gts1.0,20071012,215714.4736290,5,11111
gts1.0,20071012,220731.7743702,4,01111
gts1.0,20071012,221258.9376768,4,01111
gts1.0,20071012,221720.3290601,4,10111
gts1.0,20071012,221809.4902322,5,11111
gts1.0,20071012,223209.9853692,5,11111
gts1.0,20071012,223525.3304345,5,11111
gts1.0,20071012,224204.6111278,4,01111
gts1.0,20071012,225421.1252885,5,11111
gts1.0,20071012,225453.9155031,4,11011
gts1.0,20071012,230035.0705594,4,11011
gts1.0,20071012,231048.5271427,4,11011
gts1.0,20071012,231925.4316080,4,10111
gts1.0,20071012,232527.8005215,5,11111
gts1.0,20071012,232552.1379898,5,11111
gts1.0,20071012,232823.2947669,5,11111
gts1.0,20071012,233329.9573770,4,10111
gts1.0,20071012,233613.0756371,5,11111
gts1.0,20071012,233948.6764650,5,11111
gts1.0,20071012,234930.0313727,4,10111
gts1.0,20071012,235232.0870227,4,10111
gts1.0,20071012,235402.6578185,5,11111
gts1.0,20071012,235439.4706433,4,11011
gts1.0,20071013,000304.3989666,5,11111
gts1.0,20071013,000741.6822027,5,11111
gts1.0,20071013,000901.0989942,5,11111
gts1.0,20071013,000953.6646639,4,10111
gts1.0,20071013,001231.6174589,5,11111
gts1.0,20071013,001258.0945226,4,01111
gts1.0,20071013,001932.5252027,5,11111
gts1.0,20071013,002053.9879167,5,11111
gts1.0,20071013,002304.9804523,5,11111
gts1.0,20071013,002356.2079673,5,11111
gts1.0,20071013,002846.3103828,4,11011
gts1.0,20071013,003110.5252755,5,11111
gts1.0,20071013,003416.1366856,4,01111
gts1.0,20071013,003823.9208400,4,11011
gts1.0,20071013,004414.5646624,5,11111
gts1.0,20071013,004559.8489368,4,10111
gts1.0,20071013,004811.7256889,5,11111
gts1.0,20071013,005114.2675473,5,11111
gts1.0,20071013,005138.5871438,4,01111
gts1.0,20071013,005247.9568038,4,11011
gts1.0,20071013,010047.1235301,4,01111
gts1.0,20071013,010139.6091606,5,11111
gts1.0,20071013,010544.6616615,4,10111
gts1.0,20071013,011032.7041713,5,11111
gts1.0,20071013,011607.0823777,5,11111
gts1.0,20071013,012619.9475780,5,11111
gts1.0,20071013,014020.4898779,4,01111
gts1.0,20071013,014509.0405972,5,11111
gts1.0,20071013,015123.9686465,5,11111
gts1.0,20071013,015602.2286844,5,11111
gts1.0,20071013,015721.7637259,4,10111
gts1.0,20071013,015735.4087661,4,10111
gts1.0,20071013,015848.7316418,5,11111
gts1.0,20071013,020519.2107112,4,10111
gts1.0,20071013,020606.6819731,5,11111
gts1.0,20071013,020728.0680065,4,01111
gts1.0,20071013,021009.0860843,4,10111
gts1.0,20071013,022132.1961235,5,11111
gts1.0,20071013,023113.4239034,4,10111
gts1.0,20071013,023427.1591051,5,11111
gts1.0,20071013,023813.4732374,4,01111
gts1.0,20071013,023841.2723048,5,11111
gts1.0,20071013,023950.3727454,4,10111
gts1.0,20071013,024955.3772016,5,11111
gts1.0,20071013,025141.3591462,4,01111
gts1.0,20071013,025649.2077789,5,11111
gts1.0,20071013,030930.0835600,5,11111
gts1.0,20071013,031046.8101284,4,10111
gts1.0,20071013,031424.2891436,5,11111
gts1.0,20071013,031752.7034948,5,11111
gts1.0,20071013,032105.7147561,5,11111
gts1.0,20071013,033007.2770590,5,11111
gts1.0,20071013,033429.4885298,4,10111
gts1.0,20071013,035409.9462941,4,10111
