gts1.0,20080213,050155.5329814,5,11111
gts1.0,20080213,050319.3697504,5,11111
gts1.0,20080213,050321.4421425,5,11111
gts1.0,20080213,050328.5000784,5,11111
gts1.0,20080213,050334.8869755,4,10111
gts1.0,20080213,050336.5723428,4,10111
gts1.0,20080213,050421.5345337,4,11011
gts1.0,20080213,050437.6284825,4,01111
gts1.0,20080213,050613.1463748,4,10111
gts1.0,20080213,050651.4906555,4,11011
gts1.0,20080213,050850.5530772,4,10111
gts1.0,20080213,050851.5697791,4,11011
gts1.0,20080213,051018.9175291,5,11111
gts1.0,20080213,051059.2733167,4,01111
gts1.0,20080213,051109.3523047,5,11111
gts1.0,20080213,051122.2898835,5,11111
gts1.0,20080213,051142.6056677,5,11111
gts1.0,20080213,051155.5176188,5,11111
gts1.0,20080213,051206.0470948,5,11111
gts1.0,20080213,051218.9222079,4,10111
gts1.0,20080213,051222.9699928,5,11111
gts1.0,20080213,051231.8747976,4,11011
gts1.0,20080213,051241.7989592,4,01111
gts1.0,20080213,051243.5746225,4,10111
gts1.0,20080213,051444.4922683,4,11011
gts1.0,20080213,051450.3217483,4,10111
gts1.0,20080213,051517.7450328,4,11011
gts1.0,20080213,051535.8214004,4,11011
gts1.0,20080213,051639.9947739,4,01111
gts1.0,20080213,051642.4698361,4,10111
gts1.0,20080213,051652.2398679,5,11111
gts1.0,20080213,051724.2829022,4,10111
gts1.0,20080213,051855.1522425,4,11011
gts1.0,20080213,051954.8758795,4,10111
gts1.0,20080213,052116.3913641,4,10111
gts1.0,20080213,052126.9294637,5,11111
gts1.0,20080213,052158.3021325,4,10111
gts1.0,20080213,052234.2473788,5,11111
gts1.0,20080213,052315.1560057,5,11111
gts1.0,20080213,052324.8753402,5,11111
gts1.0,20080213,052412.1729776,4,01111
gts1.0,20080213,052439.5892285,4,11011
gts1.0,20080213,052440.0055547,4,11011
gts1.0,20080213,052448.5085320,4,01111
gts1.0,20080213,052503.5496654,5,11111
