gts1.0,20080214,050054.3146348,4,01111
gts1.0,20080214,050113.1494407,4,10111
gts1.0,20080214,050146.3821619,4,01111
gts1.0,20080214,050235.6962240,5,11111
gts1.0,20080214,050312.6198744,5,11111
gts1.0,20080214,050324.7829702,5,11111
gts1.0,20080214,050414.0608860,4,01111
gts1.0,20080214,050513.1327065,5,11111
gts1.0,20080214,050534.0910118,4,01111
gts1.0,20080214,050600.2333610,4,11011
gts1.0,20080214,050622.8689875,5,11111
gts1.0,20080214,050653.6864504,4,01111
gts1.0,20080214,050809.9919616,5,11111
gts1.0,20080214,050811.0546293,5,11111
gts1.0,20080214,050936.9594952,5,11111
gts1.0,20080214,050940.0421882,4,01111
gts1.0,20080214,051029.5792823,4,01111
gts1.0,20080214,051126.9807958,5,11111
gts1.0,20080214,051204.3861556,4,11011
gts1.0,20080214,051213.0868316,5,11111
gts1.0,20080214,051222.0343185,4,10111
gts1.0,20080214,051309.3609630,4,10111
gts1.0,20080214,051528.0215434,5,11111
gts1.0,20080214,051601.5734265,4,11011
gts1.0,20080214,051610.8868618,4,10111
gts1.0,20080214,051624.3779329,5,11111
gts1.0,20080214,051648.9554440,5,11111
gts1.0,20080214,051727.3558082,4,01111
gts1.0,20080214,051919.6901211,4,11011
gts1.0,20080214,051922.9680344,5,11111
gts1.0,20080214,051953.0342786,4,11011
gts1.0,20080214,052024.9851661,4,10111
gts1.0,20080214,052114.6995593,4,01111
gts1.0,20080214,052144.6080320,5,11111
gts1.0,20080214,052255.8167538,4,01111
gts1.0,20080214,052501.2995445,4,10111
gts1.0,20080214,052503.4055956,4,11011
gts1.0,20080214,052550.0588428,4,10111
gts1.0,20080214,052757.8851078,5,11111
gts1.0,20080214,052805.1582069,5,11111
gts1.0,20080214,052817.8324515,5,11111
gts1.0,20080214,052839.8964502,4,01111
gts1.0,20080214,052921.4717157,5,11111
gts1.0,20080214,052925.4939770,4,11011
gts1.0,20080214,053016.7185494,4,01111
gts1.0,20080214,053028.3167157,4,11011
gts1.0,20080214,053050.5993550,4,01111
gts1.0,20080214,053121.3860129,4,01111
gts1.0,20080214,053122.2729199,4,01111
gts1.0,20080214,053130.6310473,4,01111
gts1.0,20080214,053154.0424191,4,11011
gts1.0,20080214,053219.1026849,5,11111
gts1.0,20080214,053231.4233855,5,11111
gts1.0,20080214,053253.0326499,5,11111
gts1.0,20080214,053313.6680461,4,01111
gts1.0,20080214,053408.6800453,4,10111
gts1.0,20080214,053450.2462428,4,11011
gts1.0,20080214,053830.6286657,4,11011
gts1.0,20080214,053851.8215059,4,10111
