gts1.0,20080210,050031.0616925,5,11111
gts1.0,20080210,050047.9181792,4,11011
gts1.0,20080210,050128.9820485,5,11111
gts1.0,20080210,050406.4275430,5,11111
gts1.0,20080210,050408.2654258,4,11011
gts1.0,20080210,050412.3647167,5,11111
gts1.0,20080210,050624.8911026,5,11111
gts1.0,20080210,050638.8207680,5,11111
gts1.0,20080210,050740.9014903,5,11111
gts1.0,20080210,050845.0420525,5,11111
gts1.0,20080210,050933.9022656,4,10111
gts1.0,20080210,050936.3571953,4,10111
gts1.0,20080210,050945.3788800,4,10111
gts1.0,20080210,050949.9886593,5,11111
gts1.0,20080210,051041.9578537,4,10111
gts1.0,20080210,051221.5817231,4,10111
gts1.0,20080210,051323.8440711,5,11111
gts1.0,20080210,051330.6293256,5,11111
gts1.0,20080210,051353.6066939,4,01111
gts1.0,20080210,051547.4976218,4,01111
gts1.0,20080210,051601.7542672,4,10111
gts1.0,20080210,051629.8815168,4,11011
gts1.0,20080210,051714.5333178,4,11011
gts1.0,20080210,051834.7836736,5,11111
gts1.0,20080210,051857.2285512,4,11011
gts1.0,20080210,052034.9092044,4,11011
gts1.0,20080210,052222.8368950,5,11111
gts1.0,20080210,052244.0697124,5,11111
gts1.0,20080210,052359.5882916,4,01111
gts1.0,20080210,052447.9683638,5,11111
gts1.0,20080210,052618.1100538,5,11111
gts1.0,20080210,052716.5258065,4,10111
gts1.0,20080210,052744.9823346,5,11111
gts1.0,20080210,052750.2870723,5,11111
gts1.0,20080210,052753.9082075,4,10111
gts1.0,20080210,052854.5771690,4,01111
gts1.0,20080210,052902.1254967,4,01111
gts1.0,20080210,052920.8873391,5,11111
gts1.0,20080210,053032.3422027,5,11111
gts1.0,20080210,053041.7224271,4,01111
gts1.0,20080210,053051.8307031,4,11011
gts1.0,20080210,053101.6784428,5,11111
gts1.0,20080210,053143.0929474,4,01111
gts1.0,20080210,053205.1018333,4,11011
gts1.0,20080210,053217.8753890,4,01111
gts1.0,20080210,053230.4219369,5,11111
gts1.0,20080210,053325.5252641,4,01111
gts1.0,20080210,053336.5569812,4,10111
gts1.0,20080210,053453.4197563,5,11111
gts1.0,20080210,053530.8840520,4,10111
gts1.0,20080210,053557.3708295,4,10111
gts1.0,20080210,053649.6699234,5,11111
gts1.0,20080210,053706.4731253,5,11111
gts1.0,20080210,053737.1576917,4,11011
gts1.0,20080210,053831.2335581,4,01111
gts1.0,20080210,053851.4089012,5,11111
gts1.0,20080210,053924.4471698,4,11011
gts1.0,20080210,053926.2902362,4,10111
gts1.0,20080210,054001.8688603,5,11111
gts1.0,20080210,054033.5372587,4,10111
gts1.0,20080210,054058.8651672,4,01111
gts1.0,20080210,054127.4204404,4,01111
gts1.0,20080210,054245.5724360,4,10111
gts1.0,20080210,054305.7547059,4,10111
gts1.0,20080210,054500.0285532,5,11111
gts1.0,20080210,054519.5362325,5,11111
gts1.0,20080210,054542.4427900,5,11111
gts1.0,20080210,054602.8509718,5,11111
gts1.0,20080210,054717.6655425,5,11111
gts1.0,20080210,054725.1523265,4,01111
gts1.0,20080210,054754.5585386,4,01111
gts1.0,20080210,054757.4619466,5,11111
gts1.0,20080210,054806.4871410,4,10111
gts1.0,20080210,054840.7275673,5,11111
gts1.0,20080210,054858.3673343,4,10111
gts1.0,20080210,054933.0668477,4,11011
gts1.0,20080210,055005.7758817,5,11111
gts1.0,20080210,055008.2813250,4,11011
gts1.0,20080210,055030.9856443,5,11111
gts1.0,20080210,055046.2742625,4,01111
gts1.0,20080210,055059.9945058,5,11111
gts1.0,20080210,055114.3540833,5,11111
gts1.0,20080210,055137.3480089,5,11111
gts1.0,20080210,055159.1720713,4,10111
gts1.0,20080210,055217.2954262,4,01111
gts1.0,20080210,055259.9039086,5,11111
gts1.0,20080210,055300.4932910,5,11111
gts1.0,20080210,055303.6703827,4,01111
gts1.0,20080210,055326.2062802,5,11111
gts1.0,20080210,055414.3112324,5,11111
gts1.0,20080210,055506.6563296,5,11111
gts1.0,20080210,055516.2047336,4,11011
gts1.0,20080210,055553.4779304,5,11111
gts1.0,20080210,055630.5814279,4,10111
gts1.0,20080210,055710.8553577,4,01111
gts1.0,20080210,055715.6217371,4,11011
gts1.0,20080210,055834.9878801,5,11111
gts1.0,20080210,055930.1875034,4,10111
gts1.0,20080210,055947.0151663,4,10111
gts1.0,20080210,055952.2075915,5,11111
gts1.0,20080210,060156.1020210,5,11111
gts1.0,20080210,060302.2408245,5,11111
gts1.0,20080210,060404.9973274,4,11011
gts1.0,20080210,060411.3381117,5,11111
gts1.0,20080210,060430.5737011,4,01111
gts1.0,20080210,060453.3893450,5,11111
gts1.0,20080210,060543.6195402,4,01111
gts1.0,20080210,060651.8020511,4,10111
gts1.0,20080210,060710.5387955,4,10111
gts1.0,20080210,060721.0945205,5,11111
gts1.0,20080210,060939.2044293,5,11111
gts1.0,20080210,061022.8359622,5,11111
gts1.0,20080210,061130.9747467,5,11111
gts1.0,20080210,061236.5095415,5,11111
gts1.0,20080210,061242.7210910,4,10111
gts1.0,20080210,061313.1535532,5,11111
gts1.0,20080210,061356.8091763,5,11111
gts1.0,20080210,061538.0012359,4,10111
gts1.0,20080210,061558.0041389,5,11111
gts1.0,20080210,061645.0547874,5,11111
gts1.0,20080210,061726.6940857,5,11111
gts1.0,20080210,061814.0980529,4,10111
gts1.0,20080210,061856.1507413,4,01111
gts1.0,20080210,061912.0613132,4,01111
gts1.0,20080210,061922.3719478,4,11011
gts1.0,20080210,062004.8117336,4,10111
gts1.0,20080210,062024.0396381,4,11011
gts1.0,20080210,062027.4358292,5,11111
gts1.0,20080210,062047.7237563,4,10111
gts1.0,20080210,062249.2854838,4,01111
gts1.0,20080210,062309.2300848,5,11111
gts1.0,20080210,062320.9511102,4,01111
gts1.0,20080210,062347.3382057,4,10111
gts1.0,20080210,062503.5132025,4,11011
gts1.0,20080210,062707.0835196,4,10111
gts1.0,20080210,062749.1978044,4,10111
gts1.0,20080210,062847.0935441,4,10111
gts1.0,20080210,062924.4375053,4,01111
gts1.0,20080210,062943.5699215,4,01111
gts1.0,20080210,063009.7981545,5,11111
gts1.0,20080210,063016.0800691,4,01111
gts1.0,20080210,063117.0175383,4,01111
gts1.0,20080210,063140.8405330,5,11111
gts1.0,20080210,063326.4195542,4,01111
gts1.0,20080210,063412.3149898,5,11111
gts1.0,20080210,063428.5674777,4,01111
gts1.0,20080210,063429.4283128,4,01111
gts1.0,20080210,063443.3921515,4,10111
gts1.0,20080210,063534.0937829,5,11111
gts1.0,20080210,063729.1415337,5,11111
gts1.0,20080210,063743.1406138,5,11111
gts1.0,20080210,063744.6486850,5,11111
gts1.0,20080210,063753.8154166,5,11111
gts1.0,20080210,063954.9213732,5,11111
gts1.0,20080210,064015.4730537,4,01111
gts1.0,20080210,064020.4197342,5,11111
gts1.0,20080210,064056.8963267,5,11111
gts1.0,20080210,064108.3032565,4,10111
gts1.0,20080210,064121.0716919,5,11111
gts1.0,20080210,064207.9504766,4,10111
gts1.0,20080210,064214.9007033,5,11111
gts1.0,20080210,064333.1488214,4,10111
gts1.0,20080210,064349.4427551,5,11111
gts1.0,20080210,064352.7045318,4,11011
gts1.0,20080210,064420.0889790,4,01111
gts1.0,20080210,064512.0385018,4,10111
gts1.0,20080210,064515.9079800,4,10111
gts1.0,20080210,064522.6435432,4,11011
gts1.0,20080210,064526.5366236,4,10111
gts1.0,20080210,064607.7951732,5,11111
gts1.0,20080210,064610.4160786,5,11111
gts1.0,20080210,064629.0917705,4,01111
gts1.0,20080210,064658.4718082,5,11111
gts1.0,20080210,064830.6517426,4,10111
gts1.0,20080210,064909.1272003,4,10111
gts1.0,20080210,064932.6136801,5,11111
gts1.0,20080210,065005.8224410,4,11011
gts1.0,20080210,065031.7437310,4,10111
gts1.0,20080210,065237.4764995,5,11111
gts1.0,20080210,065405.2978497,4,11011
gts1.0,20080210,065704.4618409,5,11111
gts1.0,20080210,065722.0159754,4,10111
gts1.0,20080210,065727.9508195,4,10111
gts1.0,20080210,065802.7007802,4,11011
gts1.0,20080210,065819.9246928,4,01111
gts1.0,20080210,065856.3002410,4,01111
gts1.0,20080210,065956.0799370,4,11011
gts1.0,20080210,070247.7682597,5,11111
gts1.0,20080210,070251.1351314,4,01111
gts1.0,20080210,070328.5531999,5,11111
gts1.0,20080210,070402.2552873,4,11011
gts1.0,20080210,070409.9590677,4,11011
gts1.0,20080210,070413.0135911,4,10111
gts1.0,20080210,070414.2092654,4,10111
gts1.0,20080210,070625.4878921,5,11111
gts1.0,20080210,070641.5465418,4,01111
gts1.0,20080210,070752.5001902,5,11111
gts1.0,20080210,070804.4080974,4,11011
gts1.0,20080210,070807.2289467,5,11111
gts1.0,20080210,070809.0058425,5,11111
gts1.0,20080210,070826.6239763,5,11111
gts1.0,20080210,070901.1012658,4,10111
gts1.0,20080210,070930.0920981,4,11011
gts1.0,20080210,071003.4677725,5,11111
gts1.0,20080210,071026.0411303,4,01111
gts1.0,20080210,071028.0580556,4,10111
gts1.0,20080210,071029.7931673,5,11111
gts1.0,20080210,071130.3739387,4,11011
gts1.0,20080210,071219.4616613,5,11111
gts1.0,20080210,071222.6994898,5,11111
gts1.0,20080210,071332.9530722,5,11111
gts1.0,20080210,071353.9381340,4,10111
