2008-02-12 00:00:00,18.5,7.3,30.28,WNW,297,3,3,61,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2008-02-12 00:01:00,18.5,7.3,30.28,WNW,290,2,15,61,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2008-02-12 00:06:00,18.5,7.3,30.28,WNW,296,3,15,61,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2008-02-12 00:11:00,18.4,7.2,30.28,NW,321,5,11,61,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2008-02-12 00:16:00,18.4,6.8,30.29,NNW,327,4,15,60,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2008-02-12 00:21:00,18.4,7.2,30.29,NNW,344,6,12,61,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2008-02-12 00:26:00,18.3,7.1,30.29,WNW,288,3,11,61,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2008-02-12 00:31:00,18.2,6.6,30.29,NW,317,10,17,60,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2008-02-12 00:36:00,18.3,7.1,30.29,WNW,299,3,6,61,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2008-02-12 00:41:00,18.2,7.0,30.29,NW,313,6,15,61,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2008-02-12 00:46:00,18.1,6.9,30.29,WNW,288,5,6,61,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2008-02-12 00:51:00,18.0,6.8,30.29,North,11,5,11,61,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2008-02-12 00:56:00,18.0,6.8,30.29,NW,311,5,10,61,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2008-02-12 01:01:00,17.9,6.7,30.29,West,281,2,12,61,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2008-02-12 01:02:00,17.9,6.7,30.29,West,281,5,11,61,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2008-02-12 01:07:00,17.9,6.7,30.29,NW,315,5,6,61,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
2008-02-12 01:12:00,17.9,6.7,30.29,West,279,3,5,61,0.00,CLR,CLR,0.00,WeatherDisplay:10.37,
